지점코드,숙소명,객실타입,대실상태,대실금액,숙박상태,숙박금액,수집일시,체크인
10044958,대전 유성 아늑호텔 2호점,도보특가 - 차량입고불가,가능,"28,000원",가능,"55,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,스탠다드,가능,"30,000원",가능,"65,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,오픈특가,가능,"33,000원",가능,"70,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,1PC 게이밍,가능,"35,000원",가능,"70,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,뮤직,가능,"35,000원",가능,"70,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,2PC 게이밍,가능,"35,000원",가능,"70,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,안마의자,가능,"50,000원",가능,"70,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,플레이스테이션,가능,"50,000원",가능,"80,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,기프티콘 PKG1,정보없음,-,가능,"85,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,무비,가능,"50,000원",가능,"90,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,기프티콘 PKG2,정보없음,-,가능,"95,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,늦은 퇴실,정보없음,-,가능,"100,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,빠른입실,정보없음,-,가능,"100,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,펫 스위트,가능,"50,000원",가능,"110,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,파티 스위트 - 다다미,가능,"80,000원",가능,"160,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,파티 스위트 - 무비,가능,"80,000원",가능,"160,000원",2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,무한대실,가능,"40,000원",정보없음,-,2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,비지니스 스타일러,가능,"50,000원",마감,-,2026-05-06 11:39,2026-05-06
10044958,대전 유성 아늑호텔 2호점,기획전 특가 - 차량입고불가,정보없음,-,마감,-,2026-05-06 11:39,2026-05-06
25328,대전 유성 메이호텔,디럭스,가능,"22,500원",가능,"50,000원",2026-05-06 11:39,2026-05-06
25328,대전 유성 메이호텔,프리미엄,가능,"27,000원",가능,"60,000원",2026-05-06 11:39,2026-05-06
25328,대전 유성 메이호텔,프리미엄 안마,가능,"31,500원",가능,"70,000원",2026-05-06 11:39,2026-05-06
25328,대전 유성 메이호텔,프리미엄 트윈,가능,"36,000원",가능,"80,000원",2026-05-06 11:39,2026-05-06
25328,대전 유성 메이호텔,무한대실,가능,"45,000원",정보없음,-,2026-05-06 11:39,2026-05-06
25328,대전 유성 메이호텔,일반대실,불가,-,정보없음,-,2026-05-06 11:39,2026-05-06
28012,대전 유성 탑클라우드 호텔,스탠다드,정보없음,-,가능,"50,000원",2026-05-06 11:39,2026-05-06
28012,대전 유성 탑클라우드 호텔,디럭스,정보없음,-,가능,"60,000원",2026-05-06 11:39,2026-05-06
28012,대전 유성 탑클라우드 호텔,스위트,정보없음,-,가능,"70,000원",2026-05-06 11:39,2026-05-06
28012,대전 유성 탑클라우드 호텔,스위트 트윈,정보없음,-,가능,"75,000원",2026-05-06 11:39,2026-05-06
28012,대전 유성 탑클라우드 호텔,스탠다드 28시간 STAY,정보없음,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
28012,대전 유성 탑클라우드 호텔,디럭스 트윈,정보없음,-,마감,-,2026-05-06 11:39,2026-05-06
28012,대전 유성 탑클라우드 호텔,트윈룸,정보없음,-,마감,-,2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,요일특가,정보없음,-,가능,"40,500원",2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,디럭스 / 온천수반신욕,가능,"25,000원",가능,"54,000원",2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,디럭스 / 안마의자,정보없음,-,가능,"60,000원",2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,디럭스 / 트윈룸,정보없음,-,가능,"70,000원",2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,특실,정보없음,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,스탠다드,가능,"20,000원",정보없음,-,2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,대실 7시간 놀자,가능,"30,000원",정보없음,-,2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,대실 9시간 놀자,가능,"40,000원",정보없음,-,2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,심야대실,불가,-,정보없음,-,2026-05-06 11:39,2026-05-06
27191,대전 유성 호텔 아트,요일 특가 / 기획전,정보없음,-,마감,-,2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,도보특가 - 조식 1인 무료제공+스타일러,가능,"27,000원",가능,"70,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,오픈특가 - 조식 1인 무료제공+스타일러,불가,-,가능,"75,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,스탠다드 더블 - 조식 1인 무료제공+스타일러,불가,-,가능,"75,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,1PC - 조식 1인 무료제공+스타일러,불가,-,가능,"80,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,2PC - 조식 1인 무료제공+스타일러,불가,-,가능,"80,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,포커스 - 조식 1인 무료제공+스타일러,불가,-,가능,"80,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,늦은퇴실 - 조식 1인 무료제공+스타일러,정보없음,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,빠른입실 - 조식 1인 무료제공+스타일러,정보없음,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,더블 트윈2 - 조식 2인 무료제공+스타일러,불가,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,시그니처 사우나 - 조식 1인 무료제공+스타일러,불가,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,웰니스 - 조식 1인 무료제공+스타일러,불가,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,더블 트윈1 - 조식 2인 무료제공+스타일러,불가,-,가능,"110,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,미니 파티 - 조식 2인 무료제공+스타일러,불가,-,가능,"140,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,파티 - 조식 2인 무료제공+스타일러,불가,-,가능,"160,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,파티 - 조식 2인 무료제공+스타일러,정보없음,-,가능,"180,000원",2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,시그니처 게임 - 조식 1인 무료제공+스타일러,불가,-,마감,-,2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,기획전 특가,정보없음,-,마감,-,2026-05-06 11:39,2026-05-06
1000105053,대전 월평 워커스 호텔 by 아늑,무한대실+스타일러,불가,-,정보없음,-,2026-05-06 11:39,2026-05-06
1020157,대전 월평 디엠프레스 호텔,스탠다드,불가,-,가능,"75,000원",2026-05-06 11:40,2026-05-06
1020157,대전 월평 디엠프레스 호텔,디럭스 더블,정보없음,-,가능,"85,000원",2026-05-06 11:40,2026-05-06
1020157,대전 월평 디엠프레스 호텔,테라스 더블,정보없음,-,가능,"85,000원",2026-05-06 11:40,2026-05-06
1020157,대전 월평 디엠프레스 호텔,디럭스 트윈,정보없음,-,가능,"95,000원",2026-05-06 11:40,2026-05-06
1020157,대전 월평 디엠프레스 호텔,로얄 스위트,정보없음,-,가능,"230,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,장애인룸 - DISABLED ROOM,정보없음,-,가능,"63,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,비지니스 Room only,정보없음,-,가능,"63,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,스탠다드 Room Only,불가,-,가능,"63,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,비지니스 트윈 Room Only,정보없음,-,가능,"72,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 C Room Only,정보없음,-,가능,"72,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 B Room Only,정보없음,-,가능,"72,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 트윈 Room Only,정보없음,-,가능,"72,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 A Room Only,불가,-,가능,"72,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,스탠다드 조식1인 PKG,정보없음,-,가능,"72,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,비지니스+2인 조식 PKG,정보없음,-,가능,"81,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,비지니스 트윈+1인조식 PKG,정보없음,-,가능,"81,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 트윈 조식1인 PKG,정보없음,-,가능,"81,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 B 조식1인 PKG,정보없음,-,가능,"81,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 A 조식1인 PKG,정보없음,-,가능,"81,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,스탠다드 조식2인 PKG,정보없음,-,가능,"81,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,비지니스 트윈+2인조식 PKG,정보없음,-,가능,"93,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,스위트 Room Only,정보없음,-,가능,"93,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 트윈 조식2인 PKG,정보없음,-,가능,"93,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 B 조식2인 PKG,정보없음,-,가능,"93,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 C - 조식2인 PKG,정보없음,-,가능,"93,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,디럭스 A 조식2인 PKG,정보없음,-,가능,"93,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,스위트 조식1인 PKG,정보없음,-,가능,"103,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,VIP Room Only,정보없음,-,가능,"103,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,VIP 조식1인 PKG,정보없음,-,가능,"113,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,스위트 조식2인 PKG,정보없음,-,가능,"113,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,VIP 조식2인 PKG,정보없음,-,가능,"123,000원",2026-05-06 11:40,2026-05-06
25065,대전 월평 컨티뉴 대전점,비지니스+1인조식 PKG,정보없음,-,마감,-,2026-05-06 11:40,2026-05-06
10040733,대전 브라운도트 월평점,도보전용,가능,"22,000원",가능,"51,000원",2026-05-06 11:40,2026-05-06
10040733,대전 브라운도트 월평점,Standard,가능,"22,000원",가능,"55,500원",2026-05-06 11:40,2026-05-06
10040733,대전 브라운도트 월평점,Premium 2PC,가능,"27,000원",가능,"60,000원",2026-05-06 11:40,2026-05-06
10040733,대전 브라운도트 월평점,Deluxe A,가능,"27,000원",가능,"60,000원",2026-05-06 11:40,2026-05-06
10040733,대전 브라운도트 월평점,Superior,가능,"27,000원",가능,"60,000원",2026-05-06 11:40,2026-05-06
10040733,대전 브라운도트 월평점,Deluxe B,가능,"31,500원",가능,"64,500원",2026-05-06 11:40,2026-05-06
10040733,대전 브라운도트 월평점,Suite A,정보없음,-,가능,"78,000원",2026-05-06 11:40,2026-05-06
10040733,대전 브라운도트 월평점,Suite C,정보없음,-,가능,"102,000원",2026-05-06 11:40,2026-05-06
10040733,대전 브라운도트 월평점,Suite B,정보없음,-,가능,"102,000원",2026-05-06 11:40,2026-05-06
1000105321,천안 소륜호텔 by 아늑,타임세일,가능,"15,000원",가능,"26,000원",2026-05-06 11:40,2026-05-06
1000105321,천안 소륜호텔 by 아늑,소호 디럭스,가능,"17,000원",가능,"30,000원",2026-05-06 11:40,2026-05-06
1000105321,천안 소륜호텔 by 아늑,홍콩 스탠다드,가능,"17,000원",가능,"30,000원",2026-05-06 11:40,2026-05-06
1000105321,천안 소륜호텔 by 아늑,침사추이 디럭스,가능,"17,000원",가능,"30,000원",2026-05-06 11:40,2026-05-06
1000105321,천안 소륜호텔 by 아늑,레이트체크아웃,정보없음,-,가능,"40,000원",2026-05-06 11:40,2026-05-06
1000105321,천안 소륜호텔 by 아늑,파티룸,정보없음,-,가능,"55,000원",2026-05-06 11:40,2026-05-06
1000105321,천안 소륜호텔 by 아늑,몽콕 디럭스,가능,"17,000원",마감,-,2026-05-06 11:40,2026-05-06
1000105321,천안 소륜호텔 by 아늑,무한대실 숙박불가,가능,"27,000원",정보없음,-,2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,OPEN EVENT 특가 - 랜덤배정,가능,"23,000원",가능,"31,500원",2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,디럭스,가능,"25,000원",가능,"34,200원",2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,프리미엄,가능,"30,000원",가능,"40,500원",2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,퇴실 늦은숙박,정보없음,-,가능,"44,100원",2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,입실 빠른숙박,정보없음,-,가능,"44,100원",2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,VIP,가능,"35,000원",가능,"45,000원",2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,VIP2,불가,-,가능,"45,000원",2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,트윈,불가,-,가능,"47,700원",2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,펫룸 PET ROOM,정보없음,-,가능,"54,000원",2026-05-06 11:40,2026-05-06
1000111808,천안(신부동) 숲 호텔,장기방,정보없음,-,가능,"850,000원",2026-05-06 11:40,2026-05-06
1000102246,천안 소담스테이,파티룸 1호,정보없음,-,가능,"55,000원",2026-05-06 11:40,2026-05-06
1000102246,천안 소담스테이,파티룸 2호,정보없음,-,마감,-,2026-05-06 11:40,2026-05-06
1000102246,천안 소담스테이,스탠다드,정보없음,-,마감,-,2026-05-06 11:40,2026-05-06
1000110158,천안 파인 호텔 (HOTEL PINE),스텐다드 클래식,불가,-,가능,"32,000원",2026-05-06 11:40,2026-05-06
1000110158,천안 파인 호텔 (HOTEL PINE),스텐다드 모던,불가,-,가능,"32,000원",2026-05-06 11:40,2026-05-06
1000110158,천안 파인 호텔 (HOTEL PINE),레이트 체크아웃,정보없음,-,가능,"45,000원",2026-05-06 11:40,2026-05-06
1000110158,천안 파인 호텔 (HOTEL PINE),얼리체크인,정보없음,-,가능,"45,000원",2026-05-06 11:40,2026-05-06
1000110158,천안 파인 호텔 (HOTEL PINE),무한대실,가능,"30,000원",정보없음,-,2026-05-06 11:40,2026-05-06
1000110158,천안 파인 호텔 (HOTEL PINE),트윈베드 클래식,불가,-,마감,-,2026-05-06 11:40,2026-05-06
1000110158,천안 파인 호텔 (HOTEL PINE),트윈베드 모던,정보없음,-,마감,-,2026-05-06 11:40,2026-05-06
1000110158,천안 파인 호텔 (HOTEL PINE),트윈베드 모던,정보없음,-,마감,-,2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,도보특가 - 연박 예약 및 차량불가,가능,"20,000원",가능,"31,000원",2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,스탠다드,가능,"23,000원",가능,"36,000원",2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,비즈니스 뮤직,가능,"30,000원",가능,"41,000원",2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,요가,가능,"35,000원",가능,"41,000원",2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,겟 베러,가능,"30,000원",가능,"45,000원",2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,2PC 미니,가능,"30,000원",가능,"46,000원",2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,피트니스,정보없음,-,가능,"46,000원",2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,2PC,가능,"35,000원",가능,"55,000원",2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,무비,불가,-,가능,"55,000원",2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,아늑캠프 루프탑 + 객실랜덤배정PKG,불가,-,마감,-,2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,무한대실,불가,-,정보없음,-,2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,싱잉,불가,-,마감,-,2026-05-06 11:40,2026-05-06
10046920,천안 아늑호텔 1호점,골프,불가,-,마감,-,2026-05-06 11:40,2026-05-06
3011037,천안 휴 호텔,스탠다드,가능,"22,000원",가능,"31,450원",2026-05-06 11:41,2026-05-06
